Industry Type,0,0.020408163,0.040816327,0.06122449,0.081632653,0.102040816,0.12244898,0.142857143,0.163265306,0.183673469,0.204081633,0.224489796,0.244897959,0.265306122,0.285714286,0.306122449,0.326530612,0.346938776,0.367346939,0.387755102,0.408163265,0.428571429,0.448979592,0.469387755,0.489795918,0.510204082,0.530612245,0.551020408,0.571428571,0.591836735,0.612244898,0.632653061,0.653061224,0.673469388,0.693877551,0.714285714,0.734693878,0.755102041,0.775510204,0.795918367,0.816326531,0.836734694,0.857142857,0.87755102,0.897959184,0.918367347,0.93877551,0.959183673,0.979591837,1
Agriculture,0,9.77244E-06,0.000966862,0.002804018,0.005467884,0.008755639,0.010799062,0.012970413,0.015268623,0.017666407,0.020168802,0.022783411,0.025503041,0.028363217,0.031367093,0.034506713,0.037769167,0.041165391,0.044686346,0.048312834,0.052072458,0.05592752,0.059886293,0.063945617,0.068133502,0.073028747,0.078677199,0.084519929,0.090496215,0.09667626,0.103062508,0.109625626,0.116301525,0.12304036,0.129878429,0.13691884,0.14418249,0.151160506,0.158268022,0.165556798,0.172923497,0.180302418,0.187775431,0.195394891,0.203160798,0.211073153,0.219131954,0.227337203,0.2356889,0.244187043
Forestry,0,9.77244E-06,0.000966862,0.002804018,0.005467884,0.008755639,0.010799062,0.012970413,0.015268623,0.017666407,0.020168802,0.022783411,0.025503041,0.028363217,0.031367093,0.034506713,0.037769167,0.041165391,0.044686346,0.048312834,0.052072458,0.05592752,0.059886293,0.063945617,0.068133502,0.073028747,0.078677199,0.084519929,0.090496215,0.09667626,0.103062508,0.109625626,0.116301525,0.12304036,0.129878429,0.13691884,0.14418249,0.151160506,0.158268022,0.165556798,0.172923497,0.180302418,0.187775431,0.195394891,0.203160798,0.211073153,0.219131954,0.227337203,0.2356889,0.244187043
Utilities,0,0.038307976,0.074315653,0.108829215,0.141947705,0.174223874,0.204503984,0.234304243,0.263669621,0.292203859,0.320087872,0.347513503,0.374426677,0.401385592,0.428428591,0.455442143,0.482264277,0.509048372,0.535689531,0.561977174,0.588253708,0.614106102,0.639657409,0.664898719,0.690137801,0.715681719,0.741381296,0.766940092,0.791841879,0.816747717,0.841677145,0.866396078,0.890433551,0.913481459,0.935888679,0.958431879,0.981241948,1.000927675,1.020412246,1.040036294,1.059156419,1.07741689,1.095356681,1.113296471,1.131236262,1.149176053,1.167115844,1.185055635,1.202995426,1.220935216
Manufacturing,0,0.008455118,0.019056657,0.031793678,0.046538569,0.062773929,0.07431007,0.085855769,0.097423235,0.108860846,0.120228924,0.131594144,0.142931653,0.154451538,0.166169089,0.178040699,0.190002283,0.202112981,0.214330475,0.226568553,0.238963063,0.251344855,0.263760774,0.276204356,0.288801543,0.302046897,0.315919213,0.329940758,0.343885616,0.35803553,0.372399194,0.386872371,0.401240261,0.415354427,0.429362806,0.443617041,0.458179913,0.471457362,0.484799941,0.498368412,0.511853551,0.525075823,0.538289569,0.551649762,0.565156402,0.57880949,0.592609024,0.606555007,0.620647436,0.634886313
Mining (Processing),0,0.007661595,0.014863131,0.021765843,0.028389541,0.034933665,0.042048523,0.049371251,0.056904209,0.0645532,0.072346391,0.080318172,0.088448751,0.096864992,0.105577046,0.114557641,0.123764761,0.13323562,0.142941645,0.152823385,0.162970288,0.17326565,0.183738327,0.194381105,0.205280785,0.216165091,0.226953458,0.237907947,0.24886459,0.260025804,0.271397937,0.282904842,0.294388235,0.305736652,0.317056165,0.328605216,0.34043088,0.351346041,0.362350471,0.373564057,0.384754781,0.395785796,0.406846767,0.418054185,0.429408051,0.440908363,0.452555123,0.46434833,0.476287985,0.488374087
Service,0,0.003860115,0.010332151,0.019294976,0.030598421,0.043591524,0.051585087,0.059580222,0.067585519,0.075495936,0.083353495,0.091204564,0.099032035,0.106981548,0.115063679,0.123248221,0.131490831,0.139832471,0.148243878,0.156665474,0.165191245,0.173704298,0.18223709,0.190785224,0.19943574,0.208131928,0.216816203,0.225542994,0.234158956,0.242857433,0.251644289,0.26044927,0.269128998,0.277586509,0.285923541,0.294375506,0.302983483,0.310696121,0.31841027,0.326231793,0.333958503,0.34147519,0.348949343,0.356482074,0.364073385,0.371723274,0.379431743,0.38719879,0.395024416,0.402908621
