Industry Type,0,0.020408163,0.040816327,0.06122449,0.081632653,0.102040816,0.12244898,0.142857143,0.163265306,0.183673469,0.204081633,0.224489796,0.244897959,0.265306122,0.285714286,0.306122449,0.326530612,0.346938776,0.367346939,0.387755102,0.408163265,0.428571429,0.448979592,0.469387755,0.489795918,0.510204082,0.530612245,0.551020408,0.571428571,0.591836735,0.612244898,0.632653061,0.653061224,0.673469388,0.693877551,0.714285714,0.734693878,0.755102041,0.775510204,0.795918367,0.816326531,0.836734694,0.857142857,0.87755102,0.897959184,0.918367347,0.93877551,0.959183673,0.979591837,1
Agriculture,0,0.000583084,0.018658676,0.07361073,0.100631491,0.110401092,0.121083375,0.132549621,0.144117482,0.155191195,0.164399049,0.17204706,0.179836374,0.188194294,0.197082203,0.205997575,0.214861306,0.22329361,0.231099638,0.238509987,0.245878957,0.254348592,0.263000336,0.271624906,0.280210757,0.288211157,0.295863615,0.302947976,0.310020001,0.317072039,0.324108169,0.330893417,0.337004316,0.343133473,0.349523699,0.356727208,0.365179465,0.374274714,0.384232201,0.396013722,0.410066662,0.427985861,0.443701769,0.460640985,0.489190163,0.512807446,0.541915767,0.573492522,0.60520159,0.636910658
Forestry,0,0.000583084,0.018658676,0.07361073,0.100631491,0.110401092,0.121083375,0.132549621,0.144117482,0.155191195,0.164399049,0.17204706,0.179836374,0.188194294,0.197082203,0.205997575,0.214861306,0.22329361,0.231099638,0.238509987,0.245878957,0.254348592,0.263000336,0.271624906,0.280210757,0.288211157,0.295863615,0.302947976,0.310020001,0.317072039,0.324108169,0.330893417,0.337004316,0.343133473,0.349523699,0.356727208,0.365179465,0.374274714,0.384232201,0.396013722,0.410066662,0.427985861,0.443701769,0.460640985,0.489190163,0.512807446,0.541915767,0.573492522,0.60520159,0.636910658
Service,0,0,0.009351873,0.077955381,0.186841395,0.256854823,0.283148498,0.313475867,0.341550278,0.36737209,0.391369511,0.4119869,0.43042115,0.446554674,0.461806965,0.475854615,0.488560175,0.500337703,0.51176795,0.523013931,0.534031599,0.544830034,0.55547953,0.565950368,0.576211459,0.585360527,0.594707476,0.604256397,0.613858257,0.623399493,0.63327213,0.643935444,0.654966988,0.666195644,0.677899278,0.689963981,0.7022281,0.71501446,0.72886722,0.743089525,0.758012991,0.774091806,0.790615879,0.807266622,0.824044034,0.840948116,0.857978867,0.875136288,0.892420378,0.909831138
Manufacturing,0,0,0,0.00048705,0.012686314,0.063430301,0.117917938,0.163993195,0.182561063,0.196413392,0.209204744,0.221749614,0.234293701,0.247577447,0.261580556,0.275388539,0.289381549,0.303748229,0.31697026,0.329938215,0.344883327,0.359904412,0.371997976,0.384867776,0.401912884,0.420086684,0.438531165,0.457246326,0.476232167,0.495488688,0.51501589,0.534813772,0.554882335,0.575221578,0.595831501,0.616712105,0.637863389,0.659285353,0.680977998,0.702941322,0.725175328,0.747680013,0.77045538,0.793501426,0.816818153,0.84040556,0.864263647,0.888392415,0.912791863,0.937461991
Mining (Processing),0,0,0,0.017101369,0.102608214,0.188115059,0.22028721,0.239726645,0.259227469,0.278764927,0.298316285,0.317860827,0.337145725,0.35421126,0.368897355,0.382657082,0.396689487,0.41100087,0.425592422,0.44049101,0.460048446,0.510634901,0.53303326,0.558709575,0.59608082,0.610252401,0.624726816,0.639511519,0.654450774,0.669422274,0.68484703,0.701231161,0.718127609,0.735353931,0.75322142,0.771611214,0.790347279,0.809797586,0.830591326,0.851949774,0.874260864,0.898063633,0.922550524,0.947354088,0.972474326,0.997911238,1.023664823,1.049735082,1.076122015,1.102825622
Utilities,0,0,0,0.025335446,0.093622609,0.143642245,0.161898834,0.17569696,0.189784262,0.204516015,0.217956302,0.230782381,0.243476465,0.255855317,0.267778839,0.279252833,0.29077493,0.302090491,0.312719362,0.322411888,0.331094406,0.34006392,0.349181713,0.357947217,0.366790101,0.378195877,0.389705329,0.401380744,0.413507673,0.426054504,0.439115009,0.452951283,0.467675372,0.48364913,0.500086499,0.517700264,0.536569065,0.557480442,0.579695869,0.602283406,0.625243055,0.648574815,0.672278685,0.696354667,0.720802759,0.745622963,0.770815278,0.796379704,0.82231624,0.848624888
