country,year,rp,impact
NER,2012,34.0,234685000.0
NER,2013,17.0,81310000.0
NER,2017,11.333333333333334,11939000.0
NER,2020,8.5,11308000.0
NER,2014,6.8,2472000.0
NGA,2022,34.0,4200000000.0
NGA,2012,17.0,637331000.0
NGA,2018,11.333333333333334,320502000.0
NGA,1994,8.5,131297000.0
NGA,2020,6.8,113077000.0
NGA,2010,5.666666666666667,40263000.0
NGA,2015,4.857142857142857,30869000.0
NGA,2011,4.25,5855000.0
NGA,2003,3.7777777777777777,4089000.0
NGA,2000,3.4,3229000.0
NGA,2005,3.090909090909091,220000.0
NIC,2002,34.0,81000.0
NLD,1998,34.0,951528000.0
NLD,1992,17.0,57565000.0
NOR,1995,34.0,576155000.0
NPL,2017,34.0,710386000.0
NPL,2019,17.0,233522000.0
NPL,2020,11.333333333333334,113077000.0
NPL,2009,8.5,81847000.0
NPL,1998,6.8,48474000.0
NPL,2000,5.666666666666667,10707000.0
NPL,1999,4.857142857142857,3514000.0
NPL,2007,4.25,3387000.0
NPL,1995,3.7777777777777777,2305000.0
NPL,2012,3.4,1275000.0
NPL,2008,3.090909090909091,39000.0
NZL,2023,34.0,1900000000.0
NZL,2015,17.0,334615000.0
NZL,2021,11.333333333333334,266767000.0
