country,year,rp,impact
BOL,2001,11.333333333333334,199988.0
BOL,2002,8.5,162699.0
BOL,1997,6.8,127624.0
BOL,2006,5.666666666666667,50810.0
BOL,2011,4.857142857142857,26021.0
BOL,2020,4.25,11308.0
BOL,2013,3.7777777777777777,3141.0
BOL,2003,3.4,1591.0
BRA,2008,34.0,1508793.0
BRA,2011,17.0,1303642.0
BRA,2022,11.333333333333334,1141000.0
BRA,2010,8.5,1076373.0
BRA,2009,6.8,818474.0
BRA,2013,5.666666666666667,685291.0
BRA,2021,4.857142857142857,572415.0
BRA,2020,4.25,565382.0
BRA,2003,3.7777777777777777,482035.0
BRA,2014,3.4,247241.0
BRA,2012,3.090909090909091,217967.0
BRA,2016,2.8333333333333335,121936.0
BRA,2017,2.6153846153846154,119393.0
BRA,2018,2.4285714285714284,61770.0
BRA,1992,2.2666666666666666,53810.0
BRA,1995,2.125,5762.0
BRA,1991,2.0,4298.0
BRA,2015,1.8888888888888888,2469.0
BRA,1998,1.7894736842105263,1795.0
BRA,2004,1.7,573.0
BRA,2023,1.619047619047619,0.0
BWA,2000,34.0,8498.0
CAN,2013,34.0,7160686.0
CAN,2021,17.0,2160056.0
CAN,2020,11.333333333333334,1469996.0
CAN,1996,8.5,1361307.0
CAN,2011,6.8,1040832.0
CAN,2019,5.666666666666667,915772.0
CAN,2005,4.857142857142857,534983.0
CAN,2017,4.25,238785.0
CAN,1997,3.7777777777777777,218785.0
CAN,1995,3.4,140774.0
CAN,2012,3.090909090909091,43339.0
CAN,2003,2.8333333333333335,39772.0
CAN,2022,2.6153846153846154,36000.0
CAN,1990,2.4285714285714284,19039.0
CHE,2005,34.0,3146960.0
CHE,1999,17.0,579775.0
CHE,2007,11.333333333333334,494010.0
CHE,1997,8.5,124890.0
CHL,1997,34.0,332553.0
CHL,2002,17.0,325398.0
CHL,2016,11.333333333333334,121936.0
CHL,1993,8.5,68880.0
CHL,2008,6.8,31263.0
CHL,2001,5.666666666666667,14710.0
CHL,2012,4.857142857142857,3951.0
CHL,2017,4.25,2388.0
CHL,2023,3.7777777777777777,0.0
CHN,1998,34.0,56954179.0
CHN,2016,17.0,38559778.0
CHN,1996,11.333333333333334,35291169.0
CHN,2020,8.5,24650695.0
CHN,2003,6.8,24387553.0
CHN,2010,5.666666666666667,24387512.0
CHN,2013,4.857142857142857,20852169.0
CHN,2012,4.25,19082127.0
CHN,2021,3.7777777777777777,17994347.0
CHN,1991,3.4,17285570.0
CHN,1999,3.090909090909091,15122300.0
CHN,1994,2.8333333333333335,14885169.0
CHN,2011,2.6153846153846154,13926499.0
CHN,1995,2.4285714285714284,12905878.0
CHN,1993,2.2666666666666666,12333541.0
CHN,2014,2.125,11348377.0
CHN,2017,2.0,9753184.0
CHN,2015,1.8888888888888888,8633315.0
CHN,2019,1.7894736842105263,7560841.0
CHN,2007,1.7,6943174.0
CHN,2005,1.619047619047619,6910216.0
CHN,2018,1.5454545454545454,5326120.0
CHN,2022,1.4782608695652173,5000000.0
CHN,1997,1.4166666666666667,4447892.0
CHN,2008,1.36,3251380.0
CHN,2004,1.3076923076923077,3076324.0
CHN,2002,1.2592592592592593,2650042.0
CHN,2006,1.2142857142857142,2245086.0
CHN,2009,1.1724137931034482,1872941.0
CHN,1990,1.1333333333333333,1798598.0
CHN,1992,1.096774193548387,832392.0
CHN,2001,1.0625,679299.0
CHN,2000,1.0303030303030303,455468.0
CHN,2023,1.0,0.0
CMR,2012,34.0,2549.0
COG,1998,34.0,106.0
COL,2011,34.0,3018412.0
COL,2010,17.0,1342112.0
COL,2012,11.333333333333334,130016.0
COL,2020,8.5,39577.0
COL,2005,6.8,14986.0
COL,2022,5.666666666666667,11000.0
COL,2014,4.857142857142857,9890.0
COL,1997,4.25,5470.0
COL,2013,3.7777777777777777,2513.0
COL,2017,3.4,2388.0
COL,1999,3.090909090909091,5.0
COM,2012,34.0,6373.0
CRI,1996,34.0,466457.0
CRI,2007,17.0,112917.0
CRI,2005,11.333333333333334,37464.0
CRI,2008,8.5,29904.0
CRI,1994,6.8,5923.0
CRI,1999,5.666666666666667,1757.0
CRI,2002,4.857142857142857,1627.0
CUB,2022,34.0,25000.0
CUB,1992,17.0,5402.0
CZE,2002,34.0,3904776.0
CZE,1997,17.0,3372930.0
CZE,2013,11.333333333333334,1040877.0
CZE,2010,8.5,255001.0
CZE,2009,6.8,204618.0
CZE,2000,5.666666666666667,135960.0
CZE,1998,4.857142857142857,93358.0
CZE,1996,4.25,67170.0
DEU,2021,34.0,43201120.0
DEU,2002,17.0,18873085.0
DEU,2013,11.333333333333334,16205764.0
DEU,2016,8.5,2438717.0
DEU,1993,6.8,1215526.0
DEU,1994,5.666666666666667,776925.0
DEU,1999,4.857142857142857,755465.0
DEU,1997,4.25,656354.0
DEU,2005,3.7777777777777777,329682.0
DEU,1992,3.4,62779.0
DEU,2009,3.090909090909091,27282.0
DFR,1991,34.0,120335.0
DJI,1994,34.0,4184.0
