country,year,rp,impact
CRI,1996,32.0,466457000.0
CRI,2007,16.0,112917000.0
CRI,2005,10.666666666666666,37464000.0
CRI,2008,8.0,29904000.0
CRI,1994,6.4,5923000.0
CRI,2002,5.333333333333333,1627000.0
CUB,1992,32.0,5402000.0
CZE,2002,32.0,3904776000.0
CZE,1997,16.0,3372930000.0
CZE,2013,10.666666666666666,1040877000.0
CZE,2010,8.0,255001000.0
CZE,2009,6.4,204618000.0
CZE,2000,5.333333333333333,135960000.0
CZE,1998,4.571428571428571,93358000.0
CZE,1996,4.0,67170000.0
DEU,2013,32.0,16205764000.0
DEU,1993,16.0,1215526000.0
DEU,1994,10.666666666666666,776925000.0
DEU,1999,8.0,755465000.0
DEU,1997,6.4,656354000.0
DEU,2005,5.333333333333333,329682000.0
DEU,2009,4.571428571428571,27282000.0
DFR,1991,32.0,120335000.0
DJI,1994,32.0,4184000.0
DOM,2009,32.0,71484000.0
DOM,2003,16.0,3341000.0
DOM,2013,10.666666666666666,128000.0
DZA,2011,32.0,1013510000.0
DZA,2001,16.0,495838000.0
DZA,2002,10.666666666666666,2440000.0
DZA,1992,8.0,1877000.0
DZA,2006,6.4,1742000.0
ECU,2008,32.0,1359273000.0
ECU,1992,16.0,41713000.0
ECU,2002,10.666666666666666,21151000.0
ECU,2006,8.0,4065000.0
EGY,1994,32.0,276415000.0
ESP,1996,32.0,1075835000.0
ESP,2007,16.0,564583000.0
ESP,2012,10.666666666666666,503492000.0
ESP,2019,8.0,66393000.0
ESP,2004,6.4,22133000.0
ETH,1994,32.0,6910000.0
ETH,1999,16.0,4744000.0
ETH,2013,10.666666666666666,2764000.0
ETH,1995,8.0,960000.0
FJI,2012,32.0,113445000.0
FJI,2009,16.0,58994000.0
FJI,2007,10.666666666666666,42344000.0
FJI,2006,8.0,726000.0
FRA,2002,32.0,1936118000.0
FRA,1993,16.0,1215526000.0
FRA,2001,10.666666666666666,218747000.0
FRA,1994,8.0,9872000.0
GBR,2007,32.0,11923987000.0
GBR,2000,16.0,10027082000.0
GBR,2012,10.666666666666666,2754547000.0
GBR,2013,8.0,1884391000.0
GBR,2015,6.4,1481690000.0
GBR,1998,5.333333333333333,897668000.0
GBR,2014,4.571428571428571,771393000.0
GBR,2009,4.0,660235000.0
GBR,1994,3.5555555555555554,465958000.0
GBR,1993,3.2,303882000.0
GBR,1997,2.909090909090909,179403000.0
GBR,2008,2.6666666666666665,67964000.0
GBR,1999,2.4615384615384617,57415000.0
GEO,1997,32.0,53785000.0
GEO,1995,16.0,4225000.0
GEO,2004,10.666666666666666,3340000.0
GHA,1999,32.0,36895000.0
GHA,1995,16.0,24006000.0
GRC,2003,32.0,954525000.0
GRC,1994,16.0,864193000.0
GRC,2006,10.666666666666666,8215000.0
GTM,2011,32.0,80551000.0
GUY,2005,32.0,696977000.0
GUY,2006,16.0,245341000.0
HKG,1992,32.0,104284000.0
HKG,1994,16.0,73053000.0
HKG,1997,10.666666666666666,18232000.0
HND,1990,32.0,223985000.0
HND,2002,16.0,162699000.0
HND,2003,10.666666666666666,31818000.0
HND,2006,8.0,11614000.0
HND,2014,6.4,1731000.0
HRV,2010,32.0,107369000.0
HTI,2016,32.0,2439000.0
HUN,2010,32.0,590529000.0
HUN,1999,16.0,515473000.0
HUN,2000,10.666666666666666,93473000.0
HUN,2005,8.0,71931000.0
HUN,2002,6.4,48810000.0
HUN,1997,5.333333333333333,18232000.0
HUN,2001,4.571428571428571,8264000.0
IDN,2013,32.0,3776321000.0
IDN,2007,16.0,1370524000.0
IDN,2014,10.666666666666666,1147200000.0
IDN,1996,8.0,1048836000.0
IDN,2002,6.4,572050000.0
IDN,2015,5.333333333333333,290164000.0
IDN,1995,4.571428571428571,96794000.0
IDN,2004,4.0,92964000.0
IDN,2000,3.5555555555555554,57783000.0
IDN,1994,3.2,42932000.0
IDN,2006,2.909090909090909,39342000.0
IDN,1993,2.6666666666666665,39101000.0
IDN,1991,2.4615384615384617,31803000.0
IDN,2017,2.2857142857142856,22685000.0
IDN,1990,2.1333333333333333,10751000.0
IDN,2008,2.0,2356000.0
IND,2014,32.0,20354143000.0
IND,2005,16.0,9276041000.0
IND,2006,10.666666666666666,4921334000.0
IND,2004,8.0,4301120000.0
IND,2009,6.4,3320275000.0
IND,2010,5.333333333333333,2884198000.0
IND,2011,4.571428571428571,2155823000.0
IND,2013,4.0,1711028000.0
IND,2000,3.5555555555555554,1248287000.0
IND,1993,3.2,1012939000.0
IND,2015,2.909090909090909,745784000.0
IND,1991,2.6666666666666665,554403000.0
IND,1992,2.4615384615384617,500457000.0
IND,1995,2.2857142857142856,499819000.0
IND,1997,2.1333333333333333,409857000.0
IND,2001,2.0,342003000.0
IND,1996,1.8823529411764706,329095000.0
IND,2012,1.7777777777777777,311018000.0
IND,2003,1.6842105263157894,268858000.0
IND,2007,1.6,142770000.0
IND,2002,1.5238095238095237,82606000.0
IND,2008,1.4545454545454546,27185000.0
IRL,2011,32.0,422838000.0
IRN,1992,32.0,7236038000.0
IRN,1993,16.0,2025877000.0
IRN,1991,10.666666666666666,931310000.0
IRN,1994,8.0,280364000.0
IRN,1990,6.4,173364000.0
IRN,1995,5.333333333333333,172847000.0
IRN,2002,4.571428571428571,102598000.0
IRN,1998,4.0,90664000.0
IRN,1996,3.5555555555555554,68905000.0
IRN,1997,3.2,45580000.0
IRN,2001,2.909090909090909,41320000.0
IRN,2006,2.6666666666666665,23228000.0
IRN,2003,2.4615384615384617,1333000.0
IRQ,2006,32.0,1887000.0
ITA,1994,32.0,18361882000.0
ITA,1992,16.0,1454341000.0
ITA,2003,10.666666666666666,1280655000.0
ITA,2013,8.0,979883000.0
ITA,2002,6.4,569447000.0
ITA,2008,5.333333333333333,377878000.0
ITA,2014,4.571428571428571,363445000.0
ITA,2017,4.0,149241000.0
ITA,2016,3.5555555555555554,121936000.0
ITA,2009,3.2,27282000.0
ITA,2012,2.909090909090909,19120000.0
JAM,2002,32.0,32540000.0
JPN,1990,32.0,3807742000.0
JPN,2012,16.0,1784528000.0
JPN,2015,10.666666666666666,1728639000.0
JPN,2017,8.0,835749000.0
JPN,1999,6.4,187988000.0
JPN,2003,5.333333333333333,11136000.0
JPN,2013,4.571428571428571,2513000.0
KAZ,2008,32.0,176705000.0
KAZ,2011,16.0,87170000.0
KAZ,1993,10.666666666666666,74009000.0
KEN,2012,32.0,127466000.0
KEN,2013,16.0,45225000.0
KEN,2001,10.666666666666666,63000.0
KGZ,2005,32.0,3986000.0
KGZ,2007,16.0,282000.0
KHM,2011,32.0,677842000.0
KHM,2013,16.0,628130000.0
KHM,1991,10.666666666666666,322327000.0
KHM,2000,8.0,271921000.0
KHM,2010,6.4,93948000.0
KHM,2001,5.333333333333333,24792000.0
KHM,1996,4.571428571428571,2799000.0
KHM,2007,4.0,1411000.0
KHM,2002,3.5555555555555554,163000.0
KOR,2002,32.0,561312000.0
KOR,1991,16.0,225629000.0
KOR,1990,10.666666666666666,85114000.0
KOR,2011,8.0,67654000.0
KOR,2004,6.4,10218000.0
KOR,1997,5.333333333333333,3008000.0
LAO,2013,32.0,152008000.0
LAO,1992,16.0,45526000.0
LKA,2011,32.0,650520000.0
LKA,1992,16.0,521419000.0
LKA,2010,10.666666666666666,140922000.0
LKA,1991,8.0,64465000.0
LKA,2000,6.4,5099000.0
LKA,2006,5.333333333333333,4355000.0
LKA,2013,4.571428571428571,2513000.0
LKA,2014,4.0,2472000.0
LKA,2012,3.5555555555555554,1530000.0
LKA,1995,3.2,768000.0
LKA,1997,2.909090909090909,766000.0
LKA,1993,2.6666666666666665,628000.0
LUX,1993,32.0,20259000.0
MAR,2002,32.0,325398000.0
MAR,1996,16.0,102620000.0
MAR,1995,10.666666666666666,17285000.0
MAR,2001,8.0,3636000.0
MDA,1994,32.0,592319000.0
MDA,2005,16.0,11617000.0
MDG,2003,32.0,238631000.0
MEX,2007,32.0,4234370000.0
MEX,1993,16.0,193269000.0
MEX,1990,10.666666666666666,98553000.0
MEX,2010,8.0,21474000.0
MEX,2004,6.4,5578000.0
MKD,2004,32.0,5578000.0
MMR,1991,32.0,171564000.0
